ID, Version, Start Time, End Time, Jupiter RA, Jupiter DEC
251900500010, 001, 59758.6556267433, 59758.678774905, 269.92606, -23.20014
265000820010, 001, 60107.9867895431, 60107.9936414015, 269.92606, -23.20014
265000830010, 001, 60107.9949724213, 60108.0029122436, 269.92606, -23.20014
271600240010, 001, 60282.1709446739, 60282.1778081038, 269.92606, -23.20014
271600250010, 001, 60282.1791391231, 60282.2208868324, 269.92606, -23.20014
271600260010, 001, 60282.2219169256, 60282.2316507276, 269.92606, -23.20014
271600270010, 001, 60282.2327386912, 60282.2424146227, 269.92606, -23.20014
271600280010, 001, 60282.2434447159, 60282.2531785178, 269.92606, -23.20014
271600290010, 001, 60282.254208611, 60282.2639424129, 269.92606, -23.20014
271600300010, 001, 60282.2650303765, 60282.274706308, 269.92606, -23.20014
271600310010, 001, 60282.2758058457, 60282.2854702031, 269.92606, -23.20014
271600320010, 001, 60282.2865697408, 60282.2962340982, 269.92606, -23.20014
271600330010, 001, 60282.2973220618, 60282.3069979933, 269.92606, -23.20014
271600340010, 001, 60282.3080743828, 60282.3177618884, 269.92606, -23.20014
271600350010, 001, 60282.3188382779, 60282.3419517172, 269.92606, -23.20014
272900070010, 001, 60315.9229346915, 60315.9483976708, 281.00235, -23.04498
272900080010, 001, 60315.9497286902, 60315.9752032435, 281.00235, -23.04498
272900490010, 001, 60317.0553081398, 60317.1068128068, 281.00235, -23.04498
272900500010, 001, 60317.1081438263, 60317.1336183818, 281.00235, -23.04498
286200330010, 001, 60670.7841998888, 60670.7910517464, 281.00235, -23.04498
286200340010, 001, 60670.7920702658, 60670.8326721516, 281.00235, -23.04498
286200350010, 001, 60670.833690671, 60670.8434244754, 281.00235, -23.04498
286200360010, 001, 60670.8444545688, 60670.8541883732, 281.00235, -23.04498
286200370010, 001, 60670.8552184666, 60670.864952271, 281.00235, -23.04498
286200380010, 001, 60670.8659823644, 60670.8757161687, 281.00235, -23.04498
286200390010, 001, 60670.8767462621, 60670.8864800663, 281.00235, -23.04498
286200400010, 001, 60670.8875101598, 60670.897243964, 281.00235, -23.04498
286200410010, 001, 60670.8982740574, 60670.9080078615, 281.00235, -23.04498
286200420010, 001, 60670.909037955, 60670.9187717591, 281.00235, -23.04498
286200430010, 001, 60670.9198018525, 60670.9295472306, 281.00235, -23.04498
286200440010, 001, 60670.930577324, 60670.9377879779, 281.00235, -23.04498
286200450010, 001, 60670.9388180713, 60670.9619778117, 281.00235, -23.04498
286600310010, 001, 60681.2907594617, 60681.3142085549, 281.00235, -23.04498
286600320010, 001, 60681.3155511485, 60681.3389770933, 281.00235, -23.04498
286600730010, 001, 60682.3708065427, 60682.3942324852, 281.00235, -23.04498
286600740010, 001, 60682.3955750787, 60682.4190010211, 281.00235, -23.04498
286900400010, 001, 60689.8085898568, 60689.8154417144, 281.00235, -23.04498
286900410010, 001, 60689.8167843081, 60689.8263792234, 281.00235, -23.04498
287000010010, 001, 60690.9223174854, 60690.929099897, 281.00235, -23.04498
287000020010, 001, 60690.9302341569, 60690.961171676, 281.00235, -23.04498
287000030010, 001, 60690.9625026953, 60690.9933707697, 281.00235, -23.04498
287000040010, 001, 60690.9948869744, 60691.0257666228, 281.00235, -23.04498
287000090010, 001, 60691.1567967939, 60691.1876764418, 281.00235, -23.04498
287000100010, 001, 60691.1892157946, 60691.2200838683, 281.00235, -23.04498
287000110010, 001, 60691.2214148876, 60691.2522945354, 281.00235, -23.04498
287900410010, 001, 60716.2418820569, 60716.2486876192, 281.00235, -23.04498
287900420010, 001, 60716.2501228058, 60716.2585024436, 281.00235, -23.04498
