SCW, Start Time, End Time
233600810010.001, 59272.4940582108, 59272.5325651817
233900310010.001, 59279.3636923871, 59279.3852548994
233900320010.001, 59279.3865859186, 59279.407430838
233900330010.001, 59279.4089470426, 59279.429791962
233900340010.001, 59279.4313081666, 59279.4521530861
233900350010.001, 59279.4536692906, 59279.4745142101
233900360010.001, 59279.4760419888, 59279.4968753343
233900370010.001, 59279.4982063536, 59279.5190628472
233900380010.001, 59279.5203938665, 59279.5412387861
233900390010.001, 59279.5427549907, 59279.5893869623
233900400010.001, 59279.5907295557, 59279.6115629012
233900410010.001, 59279.6130906799, 59279.6339240255
233900420010.001, 59279.6354633782, 59279.6562851497
233900430010.001, 59279.6576277431, 59279.6784610887
233900440010.001, 59279.6799888673, 59279.7008222129
233900450010.001, 59279.7021648063, 59279.7229981519
233900460010.001, 59279.7245259306, 59279.7453477022
233900470010.001, 59279.7468870549, 59279.7677088265
233900480010.001, 59279.7690398458, 59279.7898847656
233900490010.001, 59279.7912157849, 59279.8120607047
233900500010.001, 59279.813391724, 59279.8342366438
233900510010.001, 59279.8357644225, 59279.8565977683
233900520010.001, 59279.8579287876, 59279.8787852816
233900530010.001, 59279.8801163009, 59279.9009612208
233900540010.001, 59279.9022922401, 59279.9231255861
233900550010.001, 59279.9244681795, 59279.9453015255
234000420010.001, 59282.070765865, 59282.0923168034
234000430010.001, 59282.0938445821, 59282.1146779276
234000500010.001, 59282.2732312625, 59282.2940646082
234000510010.001, 59282.2955923869, 59282.3164257327
234000520010.001, 59282.3179419373, 59282.3387868572
234000530010.001, 59282.3403146359, 59282.3611479817
234000610010.001, 59282.5184628907, 59282.5392846624
234100290010.001, 59284.5883023671, 59284.6098648798
234100300010.001, 59284.6112074732, 59284.6320408189
234100310010.001, 59284.6335685976, 59284.6544019434
234100320010.001, 59284.655918148, 59284.6767630679
234100330010.001, 59284.6782792725, 59284.6991241923
234100340010.001, 59284.7006403969, 59284.7214853168
234100350010.001, 59284.7228163361, 59284.7436612559
234100360010.001, 59284.7449922752, 59284.7658371951
234100370010.001, 59284.7673533997, 59284.7881983195
234100380010.001, 59284.7895293388, 59284.8103742586
234100390010.001, 59284.8118904632, 59284.8327238089
234100400010.001, 59284.8342515875, 59284.8550849332
234100410010.001, 59284.8564275266, 59284.8914391214
234100420010.001, 59284.8929669, 59284.9138002457
234100430010.001, 59284.9151428391, 59284.9359761847
234100440010.001, 59284.9375039634, 59284.958337309
234100450010.001, 59284.9598650877, 59284.9806984332
234100460010.001, 59284.9820410266, 59285.0028743722
234100470010.001, 59285.0042169656, 59285.0250503111
234100480010.001, 59285.0263813304, 59285.0472262501
234100490010.001, 59285.0487540287, 59285.0695873743
234100500010.001, 59285.0709183936, 59285.0917633132
234100510010.001, 59285.0930943325, 59285.1139392521
234100520010.001, 59285.1152702714, 59285.136115191
234100530010.001, 59285.1374462103, 59285.1582911299
234300300010.001, 59289.9331554099, 59289.9547294969
234300310010.001, 59289.9560605163, 59289.9769054363
234300320010.001, 59289.978433215, 59289.9992665609
234300330010.001, 59290.0007943397, 59290.0216276857
234300340010.001, 59290.0231554644, 59290.0439888104
234300350010.001, 59290.0455165891, 59290.0663499351
234300360010.001, 59290.0676809544, 59290.0885258745
234300370010.001, 59290.0898568938, 59290.1106902398
234300380010.001, 59290.1122180185, 59290.1330513645
234300390010.001, 59290.1343939579, 59290.1552273038
234300400010.001, 59290.1567550825, 59290.1775884284
234300410010.001, 59290.1791162071, 59290.2146254878
234300420010.001, 59290.2159680812, 59290.2368014271
234300430010.001, 59290.2383292058, 59290.2591741257
234300440010.001, 59290.2605167191, 59290.2813500649
234300450010.001, 59290.2828778436, 59290.3037111894
234300460010.001, 59290.3052389681, 59290.3260723139
234300470010.001, 59290.3274149073, 59290.3482598271
234300480010.001, 59290.3495908464, 59290.3704241921
234300490010.001, 59290.3717552114, 59290.3926001312
234300500010.001, 59290.3941279099, 59290.4149612555
234300510010.001, 59290.4162922748, 59290.4371371946
234300520010.001, 59290.4384682139, 59290.4593131335
234300530010.001, 59290.4606441529, 59290.4814774985
234300540010.001, 59290.4828200918, 59290.5036534374
234700040010.001, 59299.6562981543, 59299.6986940171
234700050010.001, 59299.7000366106, 59299.74171488
234700060010.001, 59299.743277381, 59299.7849093537
234700070010.001, 59299.7864718547, 59299.8281038271
234700080010.001, 59299.8296663281, 59299.8712983001
234700090010.001, 59299.8726293195, 59299.9143075874
234700100010.001, 59299.9156386068, 59299.9573168744
234700110010.001, 59299.9586478938, 59300.000326161
234700120010.001, 59300.0018655139, 59300.0434974845
234700130010.001, 59300.0450484114, 59300.0866919558
234700140010.001, 59300.0882197345, 59300.1298748527
234700150010.001, 59300.1314257795, 59300.1730693233
234700160010.001, 59300.1744119167, 59300.2160786084
234700170010.001, 59300.2176179612, 59300.2592730786
234700180010.001, 59300.260615672, 59300.3022823633
234700190010.001, 59300.3038101419, 59300.3454768331
234700200010.001, 59300.3470161858, 59300.3886713027
234700210010.001, 59300.390002322, 59300.4316805869
234700220010.001, 59300.4330116062, 59300.474689871
234700230010.001, 59300.4760324644, 59300.517699155
234700240010.001, 59300.5192269337, 59300.5608936242
234700250010.001, 59300.5622362176, 59300.603902908
234700260010.001, 59300.6052455014, 59300.6469121918
234700270010.001, 59300.6482432111, 59300.6899214755
234700280010.001, 59300.6914492542, 59300.7331159444
234700290010.001, 59300.7365881686, 59300.7782664329
234700300010.001, 59300.7798173597, 59300.8214724758
234700310010.001, 59300.8228150692, 59300.897467889
234700320010.001, 59300.899041964, 59300.9406623578
234700330010.001, 59300.9421901364, 59300.9838452525
234700340010.001, 59300.9853961793, 59301.0270397212
234700350010.001, 59301.0285790739, 59301.07023419
234700360010.001, 59301.0717735427, 59301.1134286587
234700370010.001, 59301.1149680115, 59301.1566115534
234700380010.001, 59301.1581509061, 59301.1998175963
234700390010.001, 59301.201356949, 59301.2430120651
234700400010.001, 59301.2444125288, 59301.2860213485
234700410010.001, 59301.2875722753, 59301.3292158173
234700420010.001, 59301.3305468366, 59301.3722251008
234700430010.001, 59301.3737644535, 59301.4154079955
234700440010.001, 59301.4169357741, 59301.4585908901
234700450010.001, 59301.4599219094, 59301.5016001737
234700460010.001, 59301.5029311929, 59301.5445978831
234700470010.001, 59301.5459404765, 59301.5876187407
234700480010.001, 59301.5889613341, 59301.6306280243
234700490010.001, 59301.6319706176, 59301.6736373078
234700500010.001, 59301.6749683271, 59301.7166465914
234700510010.001, 59301.718035481, 59301.7596558749
234700520010.001, 59301.7610447646, 59301.8026651585
234700530010.001, 59301.8040424741, 59301.844945275
234700530020.001, 59301.844945275, 59301.8774915898
234900040010.001, 59304.9413939787, 59304.983164839
234900050010.001, 59304.9844958584, 59305.0261741259
234900060010.001, 59305.0277597751, 59305.0693570239
234900070010.001, 59305.0709542471, 59305.1125514957
234900080010.001, 59305.1141487189, 59305.1557459672
234900090010.001, 59305.157273746, 59305.1989404385
234900100010.001, 59305.2002830319, 59305.2419612983
234900110010.001, 59305.2435353734, 59305.2851557692
234900120010.001, 59305.2867298442, 59305.3283386657
234900130010.001, 59305.3299127407, 59305.371521562
234900140010.001, 59305.3730493407, 59305.4147044582
234900150010.001, 59305.4162669592, 59305.4578757802
234900160010.001, 59305.4594382811, 59305.5010702501
234900170010.001, 59305.5026443251, 59305.5442647199
234900180010.001, 59305.5456073133, 59305.5872855784
234900190010.001, 59305.5888133571, 59305.630480048
234900200010.001, 59305.6320425489, 59305.6736745174
234900210010.001, 59305.6750171108, 59305.7166838015
234900220010.001, 59305.7180148208, 59305.7596930855
234900230010.001, 59305.7610241048, 59305.8026907953
234900240010.001, 59305.804218574, 59305.8458736904
234900250010.001, 59305.8472162838, 59305.8888829743
234900260010.001, 59305.8902255676, 59305.9318922581
234900270010.001, 59305.9332348515, 59305.974913116
234900280010.001, 59305.9762557093, 59306.0179223997
234900300010.001, 59306.0285937021, 59306.0694965032
234900300020.001, 59306.0694965032, 59306.1102025449
234900300030.001, 59306.1102025449, 59306.1509085866
234900300040.001, 59306.1509085866, 59306.178802121
235100290010.001, 59311.298713543, 59311.341109404
235100300010.001, 59311.3425098678, 59311.3841302652
235100310010.001, 59311.3857622107, 59311.4273131634
235100320010.001, 59311.428956683, 59311.4704960613
235100330010.001, 59311.4721511549, 59311.5386095301
235100340010.001, 59311.5401373088, 59311.5818040013
235100350010.001, 59311.5831581688, 59311.6248248611
235100360010.001, 59311.6264452325, 59311.6680309059
235100370010.001, 59311.6696512772, 59311.7112138022
235100380010.001, 59311.7128341736, 59311.7543966984
235100390010.001, 59311.7559244771, 59311.7975680204
235100400010.001, 59311.7991768176, 59311.8407509163
235100410010.001, 59311.8423597135, 59311.8839453861
235100420010.001, 59311.8855541833, 59311.9271398558
235100430010.001, 59311.9284708751, 59311.9701491402
235100440010.001, 59311.9716769188, 59312.0133436097
235100450010.001, 59312.0149524069, 59312.0565496532
235100460010.001, 59312.0578806725, 59312.0995473633
235100470010.001, 59312.1008899566, 59312.1425566473
235100480010.001, 59312.1438992407, 59312.1855659314
235100510010.001, 59312.2730891298, 59312.3147673944
235100520010.001, 59312.3160984137, 59312.3577766783
235100530010.001, 59312.3591076976, 59312.3999526284
235100530020.001, 59312.3999526284, 59312.4705892428
235300560010.001, 59317.2799211379, 59317.3014836516
235300570010.001, 59317.3031155971, 59317.3238447768
235300580010.001, 59317.3251757961, 59317.3460207166
235300590010.001, 59317.3476295139, 59317.3683702676
235300600010.001, 59317.3699790649, 59317.3907198185
235300610010.001, 59317.3922475972, 59317.4130693693
235300620010.001, 59317.4144119628, 59317.4352568829
235300630010.001, 59317.4368888284, 59317.4576064336
235300640010.001, 59317.4592499531, 59317.4799675583
235300650010.001, 59317.4813217258, 59317.5021782199
235300660010.001, 59317.5037059986, 59317.5245393445
235300680010.001, 59317.5481157475, 59317.5691111304
235300690010.001, 59317.570476872, 59317.5913102177
235300700010.001, 59317.5929653113, 59317.613659768
235300710010.001, 59317.6151875467, 59317.6360093183
235300720010.001, 59317.6373750598, 59317.6582199795
235300730010.001, 59317.6595857211, 59317.6804422148
235300740010.001, 59317.6818195305, 59317.7026644501
235300750010.001, 59317.7040533398, 59317.7248866854
235300760010.001, 59317.7262177047, 59317.7470626243
235300770010.001, 59317.7484746621, 59317.7693080076
235300780010.001, 59317.7706968973, 59317.7915418168
235300790010.001, 59317.7929422806, 59317.8137756261
235300800010.001, 59317.8151645158, 59317.8360094353
240900040010.001, 59464.5714193811, 59464.5929934736
240900050010.001, 59464.5943244932, 59464.6151694186
240900060010.001, 59464.6166971977, 59464.6375305492
240900070010.001, 59464.6388615688, 59464.6597180684
240900080010.001, 59464.6610490881, 59464.6818940135
240900090010.001, 59464.6832250331, 59464.7040699584
240900100010.001, 59464.7054009781, 59464.7262459032
240900110010.001, 59464.7275769228, 59464.7484218477
240900120010.001, 59464.7497528673, 59464.770597792
240900130010.001, 59464.7719288116, 59464.792762162
240900140010.001, 59464.794289941, 59464.8151232912
240900150010.001, 59464.8166626443, 59464.8548802673
240900160010.001, 59464.8562112868, 59464.8770562105
240900170010.001, 59464.8785839894, 59464.8994173388
240900180010.001, 59464.9007483583, 59464.9215932816
240900190010.001, 59464.9231094864, 59464.9439428353
240900200010.001, 59464.9452738548, 59464.9661187777
240900210010.001, 59464.9676581306, 59464.9884799051
240900220010.001, 59464.990019258, 59465.0108410323
240900230010.001, 59465.0123803852, 59465.0332137333
240900240010.001, 59465.0347415122, 59465.05557486
240900250010.001, 59465.057125787, 59465.0779244125
240900260010.001, 59465.0794753395, 59465.100297113
240900270010.001, 59465.1016397065, 59465.1224614798
240900280010.001, 59465.1240008327, 59465.1448110318
241300450010.001, 59476.9169950384, 59476.9385575516
241300460010.001, 59476.9400853303, 59476.9609186764
241300470010.001, 59476.9622496957, 59476.9830946159
241300480010.001, 59476.9844256352, 59477.0052705554
241300490010.001, 59477.0066015747, 59477.0274464949
241300500010.001, 59477.0289742737, 59477.0498076198
241300510010.001, 59477.0511386391, 59477.0719835594
241300520010.001, 59477.0733145787, 59477.0941594989
241300530010.001, 59477.0954905183, 59477.1163354385
241300540010.001, 59477.1178516432, 59477.1386849894
241300550010.001, 59477.1402127681, 59477.1610461143
241300560010.001, 59477.1623887077, 59477.183222054
241300570010.001, 59477.1847498327, 59477.2055831789
241300580010.001, 59477.2071109576, 59477.2279558779
241300590010.001, 59477.2292984714, 59477.2501318176
241300600010.001, 59477.2516480223, 59477.2724929426
241300610010.001, 59477.2740207213, 59477.2948540676
241300620010.001, 59477.2963702722, 59477.3172151926
241300630010.001, 59477.3187313972, 59477.3395763176
241300640010.001, 59477.3409073369, 59477.3617522573
241300650010.001, 59477.3630832767, 59477.3839281971
241300660010.001, 59477.3854559758, 59477.4062893221
241300670010.001, 59477.4078171009, 59477.4286504472
241300680010.001, 59477.430178226, 59477.4509999983
241300690010.001, 59477.4523425917, 59477.4932222471
241800130010.001, 59488.924919321, 59488.9457758172
241800140010.001, 59488.9471184108, 59488.9679401848
241800150010.001, 59488.9692827784, 59488.9901277007
241800160010.001, 59488.9914702943, 59489.0122920686
241800170010.001, 59489.0136346622, 59489.0344795848
241800180010.001, 59489.0358106043, 59489.056643953
241800190010.001, 59489.0579865466, 59489.0788314695
241800200010.001, 59489.080162489, 59489.100995838
241800210010.001, 59489.1023384316, 59489.1231833548
241800220010.001, 59489.1245143743, 59489.1453477236
241800230010.001, 59489.1468755025, 59489.1676972778
241800240010.001, 59489.169248205, 59489.1900584062
241800250010.001, 59489.1913894258, 59489.2122343494
241800260010.001, 59489.2137852766, 59489.234595478
241800270010.001, 59489.2359264975, 59489.2567714212
241800280010.001, 59489.2582876262, 59489.279144124
241800290010.001, 59489.2804982917, 59489.3013200674
241800300010.001, 59489.3028594205, 59489.3236696221
241800310010.001, 59489.3252205492, 59489.3460423249
241800320010.001, 59489.347581678, 59489.3683803056
241800330010.001, 59489.3699080846, 59489.3907298604
241800340010.001, 59489.3922807875, 59489.4130909892
241800350010.001, 59489.4146303423, 59489.435452118
241800360010.001, 59489.4367947117, 59489.4576280614
241800370010.001, 59489.4591789886, 59489.4799891902
242100360010.001, 59497.7584554301, 59497.7975179566
242100370010.001, 59497.7991036059, 59497.837379095
242100380010.001, 59497.8387101145, 59497.8770550484
242100390010.001, 59497.8783860679, 59497.9167310024
242100400010.001, 59497.9180620219, 59497.9564069569
242100410010.001, 59497.9579347358, 59497.996244949
242100420010.001, 59497.9975875426, 59498.0359209045
242100430010.001, 59498.0372634981, 59498.0755968604
242100440010.001, 59498.076939454, 59498.115284391
242100450010.001, 59498.1168931885, 59498.1551455333
242100460010.001, 59498.1566733122, 59498.1950066761
242100470010.001, 59498.1963376956, 59498.234682634
242100480010.001, 59498.2362914316, 59498.2745437777
242100490010.001, 59498.2758747973, 59498.3142197365
242100500010.001, 59498.3158169601, 59498.354057733
242100510010.001, 59498.3555855121, 59498.3939073039
242100520010.001, 59498.3955392498, 59498.4337568753
242100530010.001, 59498.4353888211, 59498.4736295951
242100540010.001, 59498.4749721889, 59498.5133171301
242100550010.001, 59498.5146597239, 59498.5530046656
242100560010.001, 59498.5543472594, 59498.5926806274
242100570010.001, 59498.5943357215, 59498.6325417749
242100580010.001, 59498.634196869, 59498.6723913488
242100590010.001, 59498.6740348688, 59498.712240923
242100600010.001, 59498.7135950909, 59498.7545326295
242100600020.001, 59498.7545326295, 59498.8591044884
242200020010.001, 59499.1533408737, 59499.1757483003
242200030010.001, 59499.1773339498, 59499.1989311902
242200040010.001, 59499.200273784, 59499.2219288947
242200050010.001, 59499.2232599144, 59499.2449265991
242200060010.001, 59499.2462576188, 59499.2679127294
242200070010.001, 59499.2694405085, 59499.2910840451
242200080010.001, 59499.2924266388, 59499.3140817495
242200090010.001, 59499.3154243432, 59499.3370794539
242200100010.001, 59499.3384220476, 59499.3600771584
242200110010.001, 59499.361685956, 59499.3832600482
242200120010.001, 59499.3847878273, 59499.4064429382
242200130010.001, 59499.4077855319, 59499.4294522169
242200140010.001, 59499.4310725887, 59499.452635107
242200150010.001, 59499.4539777007, 59499.4756328118
242200160010.001, 59499.4772531836, 59499.498804128
242200170010.001, 59499.5003319071, 59499.5219754443
242200180010.001, 59499.5236189642, 59499.5451583347
242200190010.001, 59499.5468018547, 59499.5683412253
242200200010.001, 59499.569683819, 59499.5913620788
242200210010.001, 59499.5927162466, 59499.6143829323
242200220010.001, 59499.615713952, 59499.6373806379
242200230010.001, 59499.6387463798, 59499.6604130658
242200240010.001, 59499.6620797339, 59499.6835843828
242200250010.001, 59499.685251051, 59499.7067672741
242200260010.001, 59499.7081330161, 59499.7297765543
242200270010.001, 59499.7332256315, 59499.7549038921
242200280010.001, 59499.7563275045, 59499.7779247466
242200290010.001, 59499.7793136368, 59499.8009456013
242200300010.001, 59499.8023576396, 59499.8239780301
242200320010.001, 59499.8484224975, 59499.870008166
242200330010.001, 59499.8714317784, 59499.8930405952
242200340010.001, 59499.8943947631, 59499.9160498763
242200350010.001, 59499.9174271925, 59499.9390591576
242200360010.001, 59499.9404017514, 59499.9620684389
242200370010.001, 59499.9636425145, 59499.9852397575
242200380010.001, 59499.9868601294, 59500.0084110761
242200390010.001, 59500.0097420959, 59500.0314087835
242200400010.001, 59500.0330754518, 59500.0545916763
242200410010.001, 59500.0559342702, 59500.0776009579
242200420010.001, 59500.0791750335, 59500.1007838507
242200430010.001, 59500.1021843151, 59500.1237699842
242200440010.001, 59500.1254366524, 59500.1469528771
242200450010.001, 59500.1485616749, 59500.17013577
242200460010.001, 59500.1717445679, 59500.1933070888
242200470010.001, 59500.1948464422, 59500.2164784077
242200480010.001, 59500.2180640574, 59500.2396728747
242200490010.001, 59500.2412585244, 59500.2628557675
242200500010.001, 59500.2641867874, 59500.285853475
242200510010.001, 59500.2874391247, 59500.3272539779
242200530010.001, 59500.3386660259, 59500.3795456947
242200530020.001, 59500.3795456947, 59500.4202517522
242200530030.001, 59500.4202517522, 59500.4544068776
242500050010.001, 59507.2067039335, 59507.248521108
242500060010.001, 59507.2498868502, 59507.2915651355
242500070010.001, 59507.2929193036, 59507.3345975887
242500080010.001, 59507.3359517568, 59507.3776300416
242500090010.001, 59507.3791693951, 59507.4208013833
242500100010.001, 59507.4221786995, 59507.4638454097
242500110010.001, 59507.4652343, 59507.5069125841
242500120010.001, 59507.5082899004, 59507.5499681843
242500130010.001, 59507.551669575, 59507.5931742477
242500140010.001, 59507.5947020271, 59507.6363687371
242500150010.001, 59507.6377692016, 59507.6794474858
242500160010.001, 59507.6811720246, 59507.7226419753
242500170010.001, 59507.7243549401, 59507.7658133169
242500180010.001, 59507.7675262816, 59507.8089962325
242500190010.001, 59507.8105587341, 59507.8521907222
242500200010.001, 59507.8536027607, 59507.8952694711
242500210010.001, 59507.8970171581, 59507.9384639609
242500220010.001, 59507.940223222, 59507.9816584509
242500230010.001, 59507.9830820635, 59508.0247603483
242500240010.001, 59508.0262997018, 59508.0679548387
242500250010.001, 59508.0694015995, 59508.1110683107
242500260010.001, 59508.1128622941, 59508.1542628015
242500270010.001, 59508.1560452108, 59508.1974572925
242500280010.001, 59508.1988924792, 59508.2405591909
242500300010.001, 59508.2535105938, 59508.3089851909
242500310010.001, 59508.3106634335, 59508.3521912561
242500320010.001, 59508.3535569983, 59508.3952352839
242500330010.001, 59508.396589452, 59508.4382677372
242500340010.001, 59508.4396219054, 59508.4812886162
242500350010.001, 59508.4828279697, 59508.5244831061
242500360010.001, 59508.5258604224, 59508.5675387066
242500370010.001, 59508.5689160229, 59508.6105827329
242500380010.001, 59508.6119716232, 59508.6536383331
242500390010.001, 59508.6553397237, 59508.6968443963
242500400010.001, 59508.6983721757, 59508.7400388855
242500410010.001, 59508.741450924, 59508.7831060599
242500420010.001, 59508.7848421728, 59508.8263005493
242500430010.001, 59508.8277010138, 59508.8693792981
242500440010.001, 59508.8710922628, 59508.9125622136
242500450010.001, 59508.9141131412, 59508.9557451292
242500460010.001, 59508.9574928162, 59508.9989280448
242500470010.001, 59509.0006757318, 59509.0421225345
242500480010.001, 59509.043534573, 59509.0852244316
242500490010.001, 59509.0866480442, 59509.1283147548
242500500010.001, 59509.1296573488, 59509.1713240596
242500510010.001, 59509.1731411911, 59509.214530124
242500520010.001, 59509.2163241074, 59509.2577246146
242500530010.001, 59509.2595070239, 59509.3009075313
242500540010.001, 59509.302331144, 59509.3440094296
246700280010.001, 59619.8614282447, 59619.8822847473
246700290010.001, 59619.8836504894, 59619.904495418
246700300010.001, 59619.9061620864, 59619.9268449777
246700310010.001, 59619.9285116461, 59619.9492061115
246700320010.001, 59619.9508612058, 59619.9715556712
246700330010.001, 59619.9728982652, 59619.9937431937
246700340010.001, 59619.9951205099, 59620.0159538644
246700350010.001, 59620.0176321068, 59620.0383149982
246700360010.001, 59620.0400048147, 59620.0808729116
246700370010.001, 59620.0825743023, 59620.1032456195
246700380010.001, 59620.1047733988, 59620.1256067533
246700390010.001, 59620.1270072176, 59620.1478405721
246700400010.001, 59620.1495535368, 59620.170201706
246700410010.001, 59620.1719030966, 59620.1925512658
246700420010.001, 59620.193928582, 59620.2147735107
246700430010.001, 59620.2163128641, 59620.2371230706
246700440010.001, 59620.2388476094, 59620.2594610565
246700450010.001, 59620.260873095, 59620.2817064497
246700460010.001, 59620.2831184882, 59620.303951843
246700470010.001, 59620.3053638815, 59620.3262088104
246700480010.001, 59620.3277481638, 59620.3485815187
246700490010.001, 59620.3500167054, 59620.3708500603
246700500010.001, 59620.372285247, 59620.393118602
246700510010.001, 59620.3945422146, 59620.4153755696
246700520010.001, 59620.4167876081, 59620.4376325373
247200480010.001, 59633.8500629391, 59633.8725629611
247200490010.001, 59633.8741601849, 59633.8958384468
247200500010.001, 59633.8971694667, 59633.9189403212
247200510010.001, 59633.920549119, 59633.9422158067
247200520010.001, 59633.9438361786, 59633.9655144403
247200530010.001, 59633.9670422195, 59633.9887899256
247200540010.001, 59633.9903987234, 59634.012088559
247200550010.001, 59634.0136857828, 59634.0353640441
247200560010.001, 59634.0369612678, 59634.0586395291
247200570010.001, 59634.0602367529, 59634.0819265881
247200580010.001, 59634.0834543673, 59634.1052020729
247200590010.001, 59634.1065330927, 59634.1283039464
247200600010.001, 59634.1298780219, 59634.1515910051
247200610010.001, 59634.1531650806, 59634.1748780636
247200620010.001, 59634.1764637132, 59634.1981651221
247200630010.001, 59634.1996929012, 59634.2214521804
247200640010.001, 59634.2227832001, 59634.2445540532
247200650010.001, 59634.245885073, 59634.267655926
247200660010.001, 59634.2689869457, 59634.2907462245
247200670010.001, 59634.2921119665, 59634.313848097
247200680010.001, 59634.3151906908, 59634.3369499694
247200690010.001, 59634.3382925632, 59634.3600518416
247200700010.001, 59634.3613944354, 59634.3831537138
247200710010.001, 59634.3844847335, 59634.4062671599
247200720010.001, 59634.4076097536, 59634.5118922506
247700020010.001, 59645.4463916497, 59645.488428718
247700030010.001, 59645.4897597375, 59645.5314380094
247700040010.001, 59645.5329657883, 59645.574620912
247700050010.001, 59645.5761486909, 59645.6178269625
247700060010.001, 59645.619157982, 59645.6608246792
247700070010.001, 59645.6623524581, 59645.7040191548
247700080010.001, 59645.7053617484, 59645.7470400188
247700090010.001, 59645.7483826123, 59645.7900493082
247700100010.001, 59645.791577087, 59645.8332437824
247700110010.001, 59645.8345748018, 59645.8762530708
247700120010.001, 59645.8777808497, 59645.9194475443
247700130010.001, 59645.9207785637, 59645.9624568321
247700140010.001, 59645.9639846109, 59646.0056513051
247700150010.001, 59646.0069823245, 59646.0486490185
247700160010.001, 59646.049991612, 59646.0916698799
247700170010.001, 59646.0931976587, 59646.1348527784
247700180010.001, 59646.1363921312, 59646.1780472508
247700190010.001, 59646.1793898443, 59646.2210565378
247700200010.001, 59646.2223875572, 59646.2640658248
247700210010.001, 59646.2653968441, 59646.3070751116
247700220010.001, 59646.3086028904, 59646.3502695838
247700230010.001, 59646.3516006031, 59646.3932788706
247700240010.001, 59646.39460989, 59646.4362881575
247700250010.001, 59646.4378275103, 59646.4794826298
247700260010.001, 59646.4810219826, 59646.522677102
247900160010.001, 59651.3039883375, 59651.32500687
247900170010.001, 59651.3263494635, 59651.3471943847
247900180010.001, 59651.3485254041, 59651.3693587511
247900190010.001, 59651.3708981039, 59651.3917314508
247900200010.001, 59651.3932592296, 59651.4140810023
247900210010.001, 59651.4156087811, 59651.4364421278
247900220010.001, 59651.4377847213, 59651.4586180679
247900230010.001, 59651.4599606614, 59651.4808055821
247900240010.001, 59651.4823333609, 59651.5031667075
247900250010.001, 59651.5046944862, 59651.5255278328
247900260010.001, 59651.5270556115, 59651.547888958
247900270010.001, 59651.5492199774, 59651.5700648979
247900280010.001, 59651.5715926767, 59651.5924260231
247900290010.001, 59651.5937570424, 59651.6146019629
247900300010.001, 59651.6159329823, 59651.6367779027
247900310010.001, 59651.6383056815, 59651.6591390278
247900320010.001, 59651.6604700471, 59651.6813149675
247900330010.001, 59651.6826459869, 59651.7034909072
247900340010.001, 59651.7048219265, 59651.7256552728
247900350010.001, 59651.7270788848, 59651.7478427865
247900360010.001, 59651.7493589911, 59651.7701923373
247900370010.001, 59651.771720116, 59651.7925534622
247900380010.001, 59651.7938960556, 59651.8147294018
247900390010.001, 59651.8162571805, 59651.8371021007
247900400010.001, 59651.8384446941, 59651.8592780402
248400550010.001, 59665.3488468556, 59665.3879093824
248400560010.001, 59665.389251976, 59665.4275853358
248400570010.001, 59665.4291478369, 59665.4674464745
248400580010.001, 59665.4690089756, 59665.5073076129
248400590010.001, 59665.508870114, 59665.547168751
248400600010.001, 59665.5486965298, 59665.5870298887
248400610010.001, 59665.5883609081, 59665.6266942668
248400620010.001, 59665.6282567678, 59665.666555404
248400630010.001, 59665.6681179051, 59665.706416541
248400640010.001, 59665.707979042, 59665.7462661037
248400650010.001, 59665.7477938825, 59665.7861156663
248400660010.001, 59665.7876665932, 59665.8259652287
248400670010.001, 59665.8275161556, 59665.865826365
248400680010.001, 59665.8673772919, 59665.9056875012
248400690010.001, 59665.9070185205, 59665.9453634519
248400700010.001, 59665.9468912306, 59665.9852130137
248400710010.001, 59665.9867639406, 59666.0250741495
248400720010.001, 59666.0264167429, 59666.0647616739
248400730010.001, 59666.0661042674, 59666.1044376242
248400740010.001, 59666.1057686435, 59666.1441135743
248400750010.001, 59666.145641353, 59666.1839747096
248400760010.001, 59666.1853057289, 59666.2236506595
248400770010.001, 59666.2249816788, 59666.2633266093
248400780010.001, 59666.2646576287, 59666.302990985
248600030010.001, 59669.4263262172, 59669.4656896685
248600040010.001, 59669.4672753177, 59669.5065577504
248600050010.001, 59669.5081549736, 59669.5474374062
248600060010.001, 59669.5487799997, 59669.5881318767
248600070010.001, 59669.5894744702, 59669.6288263471
248600080010.001, 59669.6301689405, 59669.6695208173
248600090010.001, 59669.6708518367, 59669.7102268615
248600100010.001, 59669.7118125107, 59669.7510949428
248600110010.001, 59669.7526805919, 59669.7919630239
248600120010.001, 59669.7934908026, 59669.8328311049
248600130010.001, 59669.8343936058, 59669.8736991857
248600140010.001, 59669.875030205, 59669.9143936552
248600150010.001, 59669.9159677302, 59669.9552617358
248600160010.001, 59669.9566043292, 59669.9959562051
248600170010.001, 59669.9974839838, 59670.0368358597
248600180010.001, 59670.0383983606, 59670.0777155141
248600190010.001, 59670.0790581075, 59670.1184215573
248600200010.001, 59670.1197641507, 59670.1591160263
248600210010.001, 59670.1604470457, 59670.1998104953
248600220010.001, 59670.201338274, 59670.2406785755
248600230010.001, 59670.2420095948, 59670.2813730445
248600240010.001, 59670.2827040638, 59670.3220559393
248600250010.001, 59670.3233985327, 59670.3627619822
248600260010.001, 59670.364312909, 59670.4036300621
248600270010.001, 59670.4071601568, 59670.4464657358
248600280010.001, 59670.4480166627, 59670.4873569639
248600290010.001, 59670.4886995573, 59670.5280514325
